From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm)
2018-03-07 00:00:00,2018-03-07 01:00:00,78.83,202.36,51.12,97.23,141.68,31.61,18.81,1.34,1.46,0.37,2.05,,73.92,0.73,206.92,2.0,990.5,18.06,
2018-03-07 01:00:00,2018-03-07 02:00:00,79.92,195.64,67.62,121.19,89.73,28.21,10.12,1.18,25.59,0.95,1.1,,78.75,0.8,208.92,2.0,990.0,17.23,
2018-03-07 02:00:00,2018-03-07 03:00:00,87.33,216.82,14.97,75.5,90.25,16.65,9.13,0.77,3.18,0.3,1.3,,78.67,0.85,208.33,2.0,989.5,17.22,
2018-03-07 03:00:00,2018-03-07 04:00:00,84.33,186.27,6.43,66.3,70.03,33.62,18.17,0.78,9.71,0.1,1.08,,78.67,0.87,228.5,2.0,989.0,17.33,
2018-03-07 04:00:00,2018-03-07 05:00:00,77.58,177.55,11.75,56.35,51.88,30.49,14.13,0.59,16.46,0.25,0.78,,78.67,0.89,219.25,1.92,989.0,17.47,
2018-03-07 05:00:00,2018-03-07 06:00:00,60.5,164.27,2.95,57.67,53.11,32.43,16.11,0.74,13.04,0.2,0.66,,83.0,0.97,208.5,2.0,989.0,16.62,
2018-03-07 06:00:00,2018-03-07 07:00:00,60.83,160.27,9.74,61.86,70.64,39.55,19.59,0.86,4.95,0.1,0.7,,86.75,0.91,207.83,3.58,989.0,15.75,
2018-03-07 07:00:00,2018-03-07 08:00:00,75.67,208.18,50.98,68.56,135.03,45.16,22.13,1.2,2.69,0.1,0.72,,83.33,1.04,204.58,45.25,990.0,16.24,
2018-03-07 08:00:00,2018-03-07 09:00:00,102.67,280.27,47.72,77.18,138.36,59.37,38.57,1.43,7.75,0.12,0.73,,69.08,1.02,217.17,205.17,990.5,19.2,
2018-03-07 09:00:00,2018-03-07 10:00:00,151.75,398.82,19.0,72.52,87.42,51.06,40.23,1.24,30.53,0.24,0.67,,55.42,1.33,232.25,227.42,991.0,22.28,
2018-03-07 10:00:00,2018-03-07 11:00:00,145.0,340.91,8.67,45.33,48.63,34.37,25.94,0.8,71.07,0.19,0.45,,46.5,1.87,237.42,231.5,991.0,24.55,
2018-03-07 11:00:00,2018-03-07 12:00:00,136.67,286.73,3.16,33.85,35.62,35.05,30.56,0.77,114.31,0.1,0.54,,41.5,1.8,237.25,361.92,991.0,26.45,
2018-03-07 12:00:00,2018-03-07 13:00:00,114.0,224.73,1.84,27.24,16.15,15.25,10.78,0.3,100.39,0.17,0.46,,30.92,2.03,240.0,688.08,990.58,28.19,
2018-03-07 13:00:00,2018-03-07 14:00:00,73.5,156.27,5.64,23.25,24.83,24.59,14.99,1.19,84.54,1.2,1.26,,27.5,2.02,233.67,659.33,989.83,28.91,
2018-03-07 14:00:00,2018-03-07 15:00:00,49.83,125.45,2.14,22.31,23.56,24.51,17.94,0.4,108.38,0.14,0.63,,24.33,1.71,260.83,402.33,989.0,29.52,
2018-03-07 15:00:00,2018-03-07 16:00:00,50.73,147.55,2.14,24.0,22.95,23.57,18.17,0.42,85.33,0.0,0.67,,25.73,2.26,261.18,355.55,988.18,28.97,
2018-03-07 16:00:00,2018-03-07 17:00:00,51.0,150.0,3.16,21.96,24.41,22.16,11.73,0.71,89.24,0.2,0.31,,26.5,1.68,270.0,134.17,988.0,28.36,
2018-03-07 17:00:00,2018-03-07 18:00:00,,,1.48,27.96,28.08,24.62,17.48,0.55,85.81,0.05,0.61,,29.42,0.93,276.92,28.83,988.0,27.22,
2018-03-07 18:00:00,2018-03-07 19:00:00,34.0,85.0,10.49,64.46,55.08,25.4,14.67,0.76,43.69,0.21,0.5,,35.18,1.25,247.27,6.09,988.91,25.86,
2018-03-07 19:00:00,2018-03-07 20:00:00,,,54.28,111.35,178.91,25.1,19.24,1.32,4.88,0.1,1.23,,43.67,0.66,227.42,2.0,989.08,23.38,
2018-03-07 20:00:00,2018-03-07 21:00:00,,,232.71,125.19,378.33,29.43,22.07,2.78,1.97,0.1,2.02,,56.08,0.54,197.33,2.0,990.0,20.94,
2018-03-07 21:00:00,2018-03-07 22:00:00,79.0,246.0,381.53,128.05,,31.71,23.33,4.04,1.95,0.38,2.52,,65.08,0.55,207.75,2.0,990.58,19.59,
2018-03-07 22:00:00,2018-03-07 23:00:00,96.0,271.0,417.28,127.83,,25.94,15.11,4.28,2.07,1.44,2.17,,71.75,0.57,199.58,2.0,991.0,18.7,
2018-03-07 23:00:00,2018-03-08 00:00:00,102.0,285.0,466.5,144.79,,30.72,22.55,4.68,2.11,0.3,3.48,,78.08,0.57,219.25,2.0,991.0,17.87,
2018-03-08 00:00:00,2018-03-08 01:00:00,127.0,359.0,493.7,142.32,,33.35,20.05,4.8,1.95,0.57,3.38,,83.67,0.43,201.92,2.0,991.0,17.18,
2018-03-08 01:00:00,2018-03-08 02:00:00,123.0,346.0,127.97,121.22,32.5,28.34,11.19,4.86,3.02,1.84,2.17,,86.08,0.33,154.25,1.92,990.42,16.82,
2018-03-08 02:00:00,2018-03-08 03:00:00,111.0,268.0,,125.75,,15.25,11.52,4.22,1.82,0.65,3.22,,90.67,0.49,228.92,2.0,990.0,16.04,
2018-03-08 03:00:00,2018-03-08 04:00:00,116.0,279.0,,107.35,,32.12,20.62,4.63,2.22,0.3,3.09,,93.83,0.45,203.42,2.0,990.0,15.62,
2018-03-08 04:00:00,2018-03-08 05:00:00,114.0,263.0,483.99,87.66,,31.68,15.89,4.27,1.89,0.73,2.65,,95.67,0.46,216.17,2.0,990.0,15.17,
2018-03-08 05:00:00,2018-03-08 06:00:00,106.0,233.0,435.96,75.36,,33.83,17.65,3.93,1.86,0.3,2.82,,97.0,0.56,233.25,2.0,990.0,14.87,
2018-03-08 06:00:00,2018-03-08 07:00:00,96.0,227.0,426.18,71.76,34.93,30.23,13.42,3.9,1.93,0.93,2.35,,97.0,0.53,224.5,3.83,990.92,14.76,
2018-03-08 07:00:00,2018-03-08 08:00:00,108.0,265.0,478.7,88.77,,39.12,18.98,4.3,1.82,0.3,3.22,,91.42,0.42,216.67,47.33,991.42,16.03,
2018-03-08 08:00:00,2018-03-08 09:00:00,118.0,310.0,241.88,134.32,262.37,40.67,22.79,3.58,3.5,0.59,3.62,,62.08,0.49,148.75,228.58,992.33,22.51,
2018-03-08 09:00:00,2018-03-08 10:00:00,128.0,316.0,28.0,75.68,109.03,39.83,25.09,1.2,41.71,0.27,2.93,,50.33,0.56,103.33,242.83,993.0,25.12,
2018-03-08 10:00:00,2018-03-08 11:00:00,75.0,172.0,20.12,91.33,97.44,34.94,24.69,1.1,57.26,0.23,1.38,,45.08,0.98,179.17,238.08,993.0,26.29,
2018-03-08 11:00:00,2018-03-08 12:00:00,75.0,197.0,15.65,93.08,89.25,45.81,39.48,1.38,123.41,0.19,1.16,,40.08,1.0,151.17,333.5,993.0,28.18,
2018-03-08 12:00:00,2018-03-08 13:00:00,121.0,294.0,2.01,38.01,37.8,38.39,35.86,0.85,166.64,0.1,1.27,,34.33,1.52,161.42,599.67,992.08,29.03,
2018-03-08 13:00:00,2018-03-08 14:00:00,80.0,193.0,3.88,31.84,31.81,36.31,34.07,0.67,167.96,0.17,0.88,,29.33,1.13,153.17,583.75,990.83,30.43,
2018-03-08 14:00:00,2018-03-08 15:00:00,69.0,143.0,1.23,32.17,31.35,35.43,38.36,0.65,185.63,0.1,0.46,,26.42,0.94,146.67,354.42,989.83,31.46,
2018-03-08 15:00:00,2018-03-08 16:00:00,70.0,138.0,0.87,49.62,46.85,36.5,33.5,1.02,189.5,0.1,0.43,,28.58,1.1,203.64,272.42,989.0,31.26,
2018-03-08 16:00:00,2018-03-08 17:00:00,136.0,243.0,6.62,69.05,62.65,38.62,32.68,1.21,1.0,0.21,0.95,,33.92,1.33,237.17,104.42,989.0,30.15,
2018-03-08 17:00:00,2018-03-08 18:00:00,158.0,291.0,1.33,93.18,87.55,32.47,27.57,1.17,145.07,0.2,1.03,,31.92,1.18,103.91,47.83,989.0,29.51,
2018-03-08 18:00:00,2018-03-08 19:00:00,153.0,238.0,21.67,159.65,177.5,29.38,27.48,2.29,19.74,0.1,1.07,,42.09,0.37,83.27,7.27,989.45,26.81,
2018-03-08 19:00:00,2018-03-08 20:00:00,127.0,261.0,245.32,194.82,339.62,32.52,28.2,4.48,1.26,0.12,1.21,,51.83,0.33,106.83,2.0,990.0,24.29,
2018-03-08 20:00:00,2018-03-08 21:00:00,109.58,321.5,373.06,190.76,,34.31,29.44,5.68,2.01,0.27,2.26,,60.58,0.24,145.33,2.0,990.5,22.71,
2018-03-08 21:00:00,2018-03-08 22:00:00,123.58,337.08,397.83,179.73,,33.97,28.7,5.72,1.97,0.3,2.84,,66.83,0.26,190.33,2.0,991.0,21.7,
2018-03-08 22:00:00,2018-03-08 23:00:00,131.36,323.33,475.5,186.76,46.15,28.0,24.36,6.89,1.77,0.42,3.1,,72.67,0.3,169.09,2.0,991.0,20.78,
2018-03-08 23:00:00,2018-03-09 00:00:00,138.42,361.42,,,35.91,17.31,1.44,7.33,2.38,2.72,1.09,,79.08,0.41,201.83,2.0,991.0,19.98,
2018-03-09 00:00:00,2018-03-09 01:00:00,190.33,465.83,,,37.62,26.2,0.4,7.8,2.77,3.93,1.17,,84.83,0.34,182.67,2.0,991.0,19.25,
2018-03-09 01:00:00,2018-03-09 02:00:00,205.08,530.92,,34.68,28.47,13.08,1.87,7.07,5.8,3.13,1.17,,87.67,0.48,198.67,2.0,991.0,18.73,
2018-03-09 02:00:00,2018-03-09 03:00:00,195.09,478.25,,152.42,44.48,10.38,3.73,5.6,5.13,2.31,1.88,,91.33,0.37,199.25,2.0,990.58,18.05,
2018-03-09 03:00:00,2018-03-09 04:00:00,172.92,411.58,,149.6,44.9,21.17,0.4,6.1,4.78,4.77,1.1,,93.75,0.43,171.58,2.0,990.0,17.52,
2018-03-09 04:00:00,2018-03-09 05:00:00,176.5,395.92,,106.01,42.05,34.54,10.14,5.62,5.55,2.63,2.94,,95.17,0.47,198.0,2.0,990.0,16.96,
2018-03-09 05:00:00,2018-03-09 06:00:00,175.17,384.92,483.35,89.11,,43.79,17.68,5.33,5.43,0.5,5.06,,97.33,0.53,211.92,2.0,990.0,16.45,
2018-03-09 06:00:00,2018-03-09 07:00:00,163.08,356.5,378.14,77.13,,47.27,15.13,4.27,5.08,0.41,4.41,,96.75,0.66,217.0,3.83,990.92,16.06,
2018-03-09 07:00:00,2018-03-09 08:00:00,158.33,365.0,175.95,101.05,304.1,56.29,37.04,2.8,3.21,0.4,3.96,,72.08,1.23,226.0,42.75,992.25,19.52,
2018-03-09 08:00:00,2018-03-09 09:00:00,191.0,432.0,125.47,130.97,282.5,56.6,39.5,2.6,4.31,0.62,2.85,,62.67,0.98,188.25,173.92,993.0,21.82,
2018-03-09 09:00:00,2018-03-09 10:00:00,203.17,466.42,29.46,100.07,133.72,47.31,36.3,1.41,24.14,0.36,2.53,,45.33,1.09,226.33,219.58,993.33,25.19,
2018-03-09 10:00:00,2018-03-09 11:00:00,121.5,276.5,13.11,61.11,65.49,37.32,19.33,0.96,59.26,0.28,1.44,,36.83,1.01,257.58,265.75,993.0,27.03,
2018-03-09 11:00:00,2018-03-09 12:00:00,87.42,215.92,3.56,46.94,48.19,40.3,42.57,0.82,108.35,0.1,1.04,,33.0,1.23,241.33,345.17,992.92,28.67,
2018-03-09 12:00:00,2018-03-09 13:00:00,81.36,196.42,5.17,38.19,38.31,37.02,36.74,0.68,124.7,0.16,0.8,,29.75,1.38,230.33,611.75,992.0,30.33,
2018-03-09 13:00:00,2018-03-09 14:00:00,82.83,166.58,2.02,35.57,35.57,35.22,38.49,0.58,122.77,0.1,0.89,,25.75,1.68,234.5,616.0,990.92,31.55,
2018-03-09 14:00:00,2018-03-09 15:00:00,62.83,144.75,2.12,33.17,33.52,33.28,44.56,0.51,109.52,0.1,0.95,,24.42,1.76,239.92,393.0,990.0,31.68,
2018-03-09 15:00:00,2018-03-09 16:00:00,61.9,141.22,2.13,33.13,16.83,16.22,14.41,0.27,114.53,0.1,0.85,,22.58,1.92,241.0,340.92,989.08,31.68,
2018-03-09 16:00:00,2018-03-09 17:00:00,53.82,125.55,5.33,35.87,34.47,31.18,17.55,0.46,63.77,0.22,0.46,,22.75,1.82,246.92,138.83,989.0,31.09,
2018-03-09 17:00:00,2018-03-09 18:00:00,48.42,111.17,1.78,51.69,50.13,29.72,20.81,0.74,66.87,0.11,0.53,,27.83,1.42,246.75,38.5,989.0,29.9,
2018-03-09 18:00:00,2018-03-09 19:00:00,46.17,118.25,3.04,88.97,86.19,30.34,27.14,1.09,29.81,0.1,0.97,,33.83,0.69,247.92,6.92,989.0,27.91,
2018-03-09 19:00:00,2018-03-09 20:00:00,62.5,156.58,24.75,108.88,134.62,32.49,26.97,1.51,13.52,0.13,1.53,,42.83,0.62,222.25,2.0,989.92,26.17,
2018-03-09 20:00:00,2018-03-09 21:00:00,86.0,196.67,106.63,127.95,268.25,32.65,34.88,2.38,1.87,0.2,2.58,,48.0,1.18,248.5,2.0,990.0,25.08,
2018-03-09 21:00:00,2018-03-09 22:00:00,99.0,260.5,107.49,120.99,263.1,33.21,35.42,2.23,1.69,0.2,3.75,,56.08,0.78,227.42,2.0,990.67,23.6,
2018-03-09 22:00:00,2018-03-09 23:00:00,96.33,244.92,103.87,121.68,258.12,36.15,29.05,2.06,1.93,0.7,2.98,,56.83,1.28,250.08,2.0,990.25,23.34,
2018-03-09 23:00:00,2018-03-10 00:00:00,94.17,232.92,25.82,111.06,138.62,35.14,32.74,1.37,3.76,0.11,2.6,,53.75,1.18,245.92,2.0,990.0,23.62,
2018-03-10 00:00:00,2018-03-10 01:00:00,89.42,213.67,4.81,71.82,67.25,37.05,18.43,0.91,20.07,0.78,1.56,,52.42,0.42,237.83,2.0,990.0,23.23,
2018-03-10 01:00:00,2018-03-10 02:00:00,69.75,159.75,4.6,43.13,41.77,37.8,29.63,0.72,28.69,0.27,1.47,,57.67,0.75,241.42,2.0,990.0,22.53,
2018-03-10 02:00:00,2018-03-10 03:00:00,63.42,140.33,8.5,54.45,23.18,17.04,10.0,0.31,14.9,0.4,0.85,,60.33,1.17,236.92,2.0,989.33,21.57,
2018-03-10 03:00:00,2018-03-10 04:00:00,65.75,139.92,8.36,70.38,73.27,38.12,19.91,0.83,3.22,0.28,1.03,,75.25,0.87,211.92,2.0,989.0,18.73,
2018-03-10 04:00:00,2018-03-10 05:00:00,69.67,146.42,11.17,68.52,71.09,30.46,21.06,0.86,3.35,0.15,1.27,,75.0,1.09,204.08,2.0,989.0,18.08,
2018-03-10 05:00:00,2018-03-10 06:00:00,69.08,155.25,24.26,62.13,91.39,40.08,27.81,0.88,1.99,0.1,1.04,,82.75,0.93,216.0,2.0,989.42,17.12,
2018-03-10 06:00:00,2018-03-10 07:00:00,89.17,193.58,20.84,59.73,84.36,51.48,29.82,1.02,2.71,0.1,0.89,,85.42,1.0,213.92,4.33,990.0,16.87,
2018-03-10 07:00:00,2018-03-10 08:00:00,116.67,275.83,15.86,54.4,72.42,45.46,19.47,0.92,5.26,0.25,0.66,,80.58,1.13,208.75,56.67,990.67,17.83,
2018-03-10 08:00:00,2018-03-10 09:00:00,86.0,204.17,17.77,52.9,73.73,45.04,28.89,0.95,14.23,0.1,0.7,,61.5,1.04,215.58,240.08,991.0,21.86,
2018-03-10 09:00:00,2018-03-10 10:00:00,83.0,204.33,9.03,46.49,55.52,43.96,32.73,0.85,38.27,0.1,0.77,,41.92,1.37,227.0,245.83,991.83,25.42,
2018-03-10 10:00:00,2018-03-10 11:00:00,97.67,227.92,9.11,45.07,48.12,39.94,27.42,0.78,57.3,0.18,0.76,,32.5,1.72,239.83,290.75,992.0,27.41,
2018-03-10 11:00:00,2018-03-10 12:00:00,110.92,244.4,3.9,39.72,42.07,36.88,22.67,0.65,78.11,0.1,0.81,,26.67,2.04,240.33,388.67,991.83,29.28,
2018-03-10 12:00:00,2018-03-10 13:00:00,78.4,248.0,3.01,28.18,30.19,25.96,17.86,0.43,76.1,0.1,0.77,,21.92,2.37,249.08,676.17,990.92,30.74,
2018-03-10 13:00:00,2018-03-10 14:00:00,70.0,248.0,1.91,24.07,24.83,26.1,18.61,0.41,85.28,0.1,0.69,,21.25,1.92,228.83,653.25,990.0,32.35,
2018-03-10 14:00:00,2018-03-10 15:00:00,56.0,143.0,1.99,21.8,24.49,23.96,17.0,0.34,76.26,0.18,0.4,,20.33,2.4,241.5,435.5,989.0,32.32,
2018-03-10 15:00:00,2018-03-10 16:00:00,41.33,146.67,2.13,24.0,25.11,27.12,16.15,0.33,72.76,0.0,0.68,,20.08,2.15,230.08,378.42,988.25,32.25,
2018-03-10 16:00:00,2018-03-10 17:00:00,45.5,144.25,4.46,27.65,28.4,26.94,14.15,0.37,57.83,0.07,0.5,,22.25,2.51,249.17,130.83,988.0,31.12,
2018-03-10 17:00:00,2018-03-10 18:00:00,31.33,114.67,2.47,35.19,35.88,27.25,17.08,0.49,52.6,0.0,0.71,,25.33,2.55,251.58,34.33,988.0,29.88,
2018-03-10 18:00:00,2018-03-10 19:00:00,32.75,112.92,7.65,60.26,56.72,25.6,15.84,0.6,29.37,0.15,0.82,,29.92,2.07,254.92,6.92,988.67,28.3,
2018-03-10 19:00:00,2018-03-10 20:00:00,33.92,130.42,11.48,91.58,100.54,27.47,21.03,1.08,9.82,0.1,1.03,,38.33,1.9,255.75,2.0,989.0,26.93,
2018-03-10 20:00:00,2018-03-10 21:00:00,50.5,164.08,13.7,88.24,100.58,29.77,28.35,1.23,6.52,0.1,1.46,,48.42,1.52,247.08,1.92,989.17,25.79,
2018-03-10 21:00:00,2018-03-10 22:00:00,68.5,194.5,5.32,78.3,79.59,32.41,35.08,1.13,14.92,0.1,1.58,,56.17,1.64,246.33,2.0,989.83,24.96,
2018-03-10 22:00:00,2018-03-10 23:00:00,78.25,186.0,9.16,69.94,63.29,29.54,23.89,0.93,13.4,0.36,1.34,,59.08,1.22,236.42,2.0,989.0,23.9,
2018-03-10 23:00:00,2018-03-11 00:00:00,69.83,163.92,7.41,82.37,86.31,31.4,27.54,0.96,10.96,0.1,1.2,,60.83,0.87,239.92,2.0,989.0,22.98,
2018-03-11 00:00:00,2018-03-11 01:00:00,68.08,167.5,1.38,62.1,56.81,34.94,22.08,0.83,24.42,0.26,0.98,,60.25,1.46,246.42,2.0,988.25,22.92,
2018-03-11 01:00:00,2018-03-11 02:00:00,58.83,141.42,4.8,50.64,47.12,34.5,25.59,0.69,27.28,0.16,0.91,,60.67,1.39,241.0,2.0,988.0,22.59,
2018-03-11 02:00:00,2018-03-11 03:00:00,58.0,136.25,1.05,50.65,23.98,18.0,11.38,0.36,21.07,0.1,0.8,,68.25,1.14,206.75,2.0,988.0,20.86,
2018-03-11 03:00:00,2018-03-11 04:00:00,63.5,138.75,1.02,56.19,53.17,37.07,22.07,0.8,14.58,0.1,0.9,,74.75,0.81,206.08,2.0,987.33,19.33,
2018-03-11 04:00:00,2018-03-11 05:00:00,77.75,163.75,4.5,70.21,67.57,34.97,16.62,0.89,5.88,0.28,0.71,,77.83,0.78,206.83,2.0,987.0,18.66,
2018-03-11 05:00:00,2018-03-11 06:00:00,82.67,187.08,10.17,69.64,78.42,37.79,20.42,0.9,4.13,0.1,0.8,,80.83,0.79,211.08,2.0,988.0,17.97,
2018-03-11 06:00:00,2018-03-11 07:00:00,89.42,182.58,24.95,65.58,95.54,41.48,21.3,1.03,1.93,0.1,0.89,,82.0,1.04,203.83,4.42,988.75,17.83,
2018-03-11 07:00:00,2018-03-11 08:00:00,109.25,226.0,38.36,54.74,104.44,58.03,24.88,1.37,2.36,0.17,0.82,,84.92,1.2,198.58,49.17,989.25,17.95,
2018-03-11 08:00:00,2018-03-11 09:00:00,209.08,375.75,23.27,53.55,82.17,62.87,37.82,1.26,9.22,0.21,0.75,,73.33,1.08,214.0,178.42,990.0,20.44,
2018-03-11 09:00:00,2018-03-11 10:00:00,187.75,356.0,10.54,49.68,60.58,54.58,44.19,1.11,32.19,0.1,0.7,,55.58,1.24,228.75,216.08,990.83,23.97,
2018-03-11 10:00:00,2018-03-11 11:00:00,133.67,280.58,8.51,48.99,51.62,43.15,31.32,0.94,57.21,0.18,0.66,,46.08,1.35,233.83,283.75,991.0,26.31,
2018-03-11 11:00:00,2018-03-11 12:00:00,127.17,260.25,2.62,40.47,40.91,43.87,32.18,0.98,93.12,0.1,0.8,,36.92,1.09,249.5,355.42,990.17,28.87,
2018-03-11 12:00:00,2018-03-11 13:00:00,107.75,235.17,4.22,34.08,34.54,37.94,26.48,0.73,102.25,0.17,0.82,,31.92,1.42,218.92,604.0,989.92,30.55,
2018-03-11 13:00:00,2018-03-11 14:00:00,100.5,222.92,1.21,24.04,23.81,32.07,23.42,0.58,112.36,0.1,0.86,,27.42,1.44,207.5,603.25,989.0,31.77,
2018-03-11 14:00:00,2018-03-11 15:00:00,71.58,171.58,1.22,22.16,22.12,29.94,20.55,0.48,102.76,0.1,0.78,,25.33,1.78,231.17,427.25,988.25,32.23,
2018-03-11 15:00:00,2018-03-11 16:00:00,52.5,153.25,1.8,22.18,23.43,27.38,16.39,0.4,84.53,0.14,0.67,,23.67,1.92,243.17,369.92,988.0,31.92,
2018-03-11 16:00:00,2018-03-11 17:00:00,40.0,135.5,4.45,30.26,29.32,28.59,16.46,0.42,73.97,0.08,0.65,,28.17,1.56,229.25,137.58,987.67,31.25,
2018-03-11 17:00:00,2018-03-11 18:00:00,41.75,151.42,2.0,44.58,43.93,28.67,18.55,0.55,78.2,0.0,0.48,,30.5,1.7,246.08,42.75,987.08,30.02,
2018-03-11 18:00:00,2018-03-11 19:00:00,43.83,167.67,21.92,104.64,127.23,27.33,18.79,0.89,19.87,0.04,0.57,,36.58,0.98,231.58,7.67,987.75,27.9,
2018-03-11 19:00:00,2018-03-11 20:00:00,55.92,284.5,98.57,119.83,249.12,29.47,21.12,1.7,1.29,0.1,0.91,,46.0,0.7,198.42,2.0,988.0,25.12,
2018-03-11 20:00:00,2018-03-11 21:00:00,65.25,298.67,208.07,143.36,383.92,29.27,21.36,2.57,1.22,0.22,1.42,,55.0,0.53,210.25,2.0,988.42,22.88,
2018-03-11 21:00:00,2018-03-11 22:00:00,77.92,290.75,296.21,122.42,488.58,28.98,24.47,3.3,1.68,0.2,2.0,,59.25,0.63,217.25,2.0,989.0,21.86,
2018-03-11 22:00:00,2018-03-11 23:00:00,118.42,518.25,304.65,121.96,481.3,36.31,19.68,3.81,1.65,0.83,2.0,,62.83,0.72,208.58,2.0,989.0,21.18,
2018-03-11 23:00:00,2018-03-12 00:00:00,137.58,420.75,267.21,118.49,486.09,38.47,28.44,4.03,1.86,0.3,3.22,,67.33,0.55,213.25,2.0,989.0,20.38,
2018-03-12 00:00:00,2018-03-12 01:00:00,174.75,421.92,264.13,108.34,432.55,42.77,20.93,4.3,1.89,0.83,3.09,,71.58,0.49,137.08,2.0,989.0,20.01,
2018-03-12 01:00:00,2018-03-12 02:00:00,165.17,355.17,128.38,237.07,176.65,32.26,11.63,3.22,48.24,1.4,2.21,,73.17,0.38,166.67,2.0,989.0,20.2,
2018-03-12 02:00:00,2018-03-12 03:00:00,141.08,260.08,27.25,74.4,43.46,18.78,7.96,0.76,11.13,0.77,1.63,,68.5,0.71,173.17,1.92,988.08,21.85,
2018-03-12 03:00:00,2018-03-12 04:00:00,102.33,198.83,55.75,78.54,150.85,38.73,21.42,1.72,2.49,0.11,1.43,,80.92,0.45,133.33,2.0,988.0,19.68,
2018-03-12 04:00:00,2018-03-12 05:00:00,100.83,206.83,54.31,72.05,142.91,38.35,15.01,1.77,2.07,0.28,1.09,,86.67,0.78,205.33,2.0,988.0,18.64,
2018-03-12 05:00:00,2018-03-12 06:00:00,94.58,180.5,75.35,76.12,176.36,44.45,21.69,1.39,1.8,0.19,1.14,,85.0,0.9,211.67,2.0,988.17,18.25,
2018-03-12 06:00:00,2018-03-12 07:00:00,145.33,255.0,64.67,72.39,144.22,49.36,22.15,1.39,1.77,0.18,1.0,,86.08,0.98,199.33,4.42,989.0,17.81,
2018-03-12 07:00:00,2018-03-12 08:00:00,166.5,306.0,77.0,68.44,171.76,57.87,28.21,1.56,2.02,0.12,0.93,,83.25,0.72,220.17,53.25,989.83,18.53,
2018-03-12 08:00:00,2018-03-12 09:00:00,227.58,387.92,35.24,78.71,113.28,65.58,47.85,1.58,7.95,0.26,0.86,,67.33,0.96,225.25,195.83,990.5,22.38,
2018-03-12 09:00:00,2018-03-12 10:00:00,238.5,429.83,13.26,60.57,74.42,49.93,38.53,1.14,31.25,0.18,0.88,,54.67,1.33,228.92,208.5,991.0,25.52,
2018-03-12 10:00:00,2018-03-12 11:00:00,111.58,265.25,7.27,41.37,45.29,38.59,26.34,0.85,57.21,0.18,0.74,,41.75,1.37,217.92,290.17,991.0,28.47,
2018-03-12 11:00:00,2018-03-12 12:00:00,84.42,219.75,2.39,40.0,40.16,39.85,31.82,0.96,90.71,0.1,0.74,,31.75,1.53,224.5,372.17,990.58,30.58,
2018-03-12 12:00:00,2018-03-12 13:00:00,89.42,223.42,1.85,31.73,31.82,33.66,20.94,0.77,92.01,0.16,0.77,,23.17,1.84,231.5,639.75,989.58,32.8,
2018-03-12 13:00:00,2018-03-12 14:00:00,60.67,196.5,2.62,30.77,32.0,28.5,20.11,0.61,81.48,0.1,0.76,,19.17,1.93,225.67,621.75,988.67,33.95,
2018-03-12 14:00:00,2018-03-12 15:00:00,42.42,163.75,2.27,24.81,26.34,27.53,17.16,0.58,84.31,0.08,0.65,,19.67,1.95,235.33,487.08,987.83,33.98,
2018-03-12 15:00:00,2018-03-12 16:00:00,38.25,150.0,2.24,29.56,30.78,25.9,17.01,0.53,76.67,0.12,0.65,,19.33,2.0,237.0,367.08,987.0,33.88,
2018-03-12 16:00:00,2018-03-12 17:00:00,31.58,143.5,5.42,34.37,33.89,26.93,13.53,0.51,64.11,0.1,0.7,,21.5,2.27,243.58,139.08,987.0,32.57,
2018-03-12 17:00:00,2018-03-12 18:00:00,32.83,149.42,2.12,51.49,50.28,25.68,20.07,0.56,60.32,0.0,0.78,,24.17,1.86,242.25,40.5,987.0,31.54,
2018-03-12 18:00:00,2018-03-12 19:00:00,38.5,149.08,23.38,102.27,127.1,27.0,19.01,0.96,13.26,0.02,0.82,,25.25,1.03,223.17,7.58,987.0,29.68,
2018-03-12 19:00:00,2018-03-12 20:00:00,34.42,160.92,134.3,123.2,302.94,28.84,20.28,1.78,1.52,0.21,1.15,,35.25,0.71,217.0,2.0,987.5,26.44,
2018-03-12 20:00:00,2018-03-12 21:00:00,53.25,223.42,121.42,117.86,279.65,32.48,23.17,2.04,1.8,0.31,1.82,,38.83,1.07,252.33,2.0,988.08,26.19,
2018-03-12 21:00:00,2018-03-12 22:00:00,71.5,242.75,51.21,114.21,177.39,33.5,31.48,1.72,2.01,0.2,2.38,,48.92,0.77,242.08,2.0,988.92,26.06,
2018-03-12 22:00:00,2018-03-12 23:00:00,94.08,243.08,189.9,116.38,374.43,32.71,25.07,2.88,1.7,0.57,1.93,,61.58,0.59,165.08,2.0,989.0,23.38,
2018-03-12 23:00:00,2018-03-13 00:00:00,107.0,260.42,251.62,116.72,458.75,31.48,17.78,3.18,1.62,0.8,2.11,,70.25,0.52,182.75,2.0,988.33,21.53,
